ANO;MÊS;UNIDADE DA FEDERAÇÃO;PRODUTO;SEGMENTO;VENDAS
2021;FEV;RIO GRANDE DO SUL;ETANOL HIDRATADO;POSTO REVENDEDOR;3198,582
2021;SET;SANTA CATARINA;ETANOL HIDRATADO;POSTO REVENDEDOR;4600,045
2021;AGO;SANTA CATARINA;ETANOL HIDRATADO;POSTO REVENDEDOR;4126,129
2021;JUL;SANTA CATARINA;ETANOL HIDRATADO;POSTO REVENDEDOR;4318,506
2021;OUT;SANTA CATARINA;ETANOL HIDRATADO;POSTO REVENDEDOR;4183,417
2021;JAN;RIO GRANDE DO SUL;ETANOL HIDRATADO;POSTO REVENDEDOR;2939,868
2021;DEZ;SANTA CATARINA;ETANOL HIDRATADO;POSTO REVENDEDOR;4360,315
2021;NOV;SANTA CATARINA;ETANOL HIDRATADO;POSTO REVENDEDOR;3525,13
2021;ABR;GOIÁS;ETANOL HIDRATADO;POSTO REVENDEDOR;128765,104
2021;SET;ACRE;ETANOL HIDRATADO;CONSUMIDOR FINAL;0
2021;AGO;ACRE;ETANOL HIDRATADO;CONSUMIDOR FINAL;0
2021;JUL;ACRE;ETANOL HIDRATADO;CONSUMIDOR FINAL;0
2021;OUT;ACRE;ETANOL HIDRATADO;CONSUMIDOR FINAL;15
2021;JAN;AMAZONAS;ETANOL HIDRATADO;CONSUMIDOR FINAL;160,579
2021;DEZ;ACRE;ETANOL HIDRATADO;CONSUMIDOR FINAL;0
2021;NOV;ACRE;ETANOL HIDRATADO;CONSUMIDOR FINAL;0
2021;JUN;ACRE;ETANOL HIDRATADO;CONSUMIDOR FINAL;0
2021;JAN;ACRE;ETANOL HIDRATADO;CONSUMIDOR FINAL;48
2021;DEZ;RONDÔNIA;ETANOL HIDRATADO;CONSUMIDOR FINAL;26,91
2021;NOV;RONDÔNIA;ETANOL HIDRATADO;CONSUMIDOR FINAL;24,916
2021;FEV;ACRE;ETANOL HIDRATADO;CONSUMIDOR FINAL;15
2021;MAI;ACRE;ETANOL HIDRATADO;CONSUMIDOR FINAL;11
2021;ABR;ACRE;ETANOL HIDRATADO;CONSUMIDOR FINAL;20
2021;MAR;ACRE;ETANOL HIDRATADO;CONSUMIDOR FINAL;23
2021;DEZ;AMAZONAS;ETANOL HIDRATADO;CONSUMIDOR FINAL;60
2021;NOV;AMAZONAS;ETANOL HIDRATADO;CONSUMIDOR FINAL;90
2021;OUT;AMAZONAS;ETANOL HIDRATADO;CONSUMIDOR FINAL;90
2021;JAN;RORAIMA;ETANOL HIDRATADO;CONSUMIDOR FINAL;0
2021;ABR;RORAIMA;ETANOL HIDRATADO;CONSUMIDOR FINAL;15
2021;MAR;RORAIMA;ETANOL HIDRATADO;CONSUMIDOR FINAL;0
2021;FEV;RORAIMA;ETANOL HIDRATADO;CONSUMIDOR FINAL;0
2021;SET;AMAZONAS;ETANOL HIDRATADO;CONSUMIDOR FINAL;210
2021;ABR;AMAZONAS;ETANOL HIDRATADO;CONSUMIDOR FINAL;120
2021;MAR;AMAZONAS;ETANOL HIDRATADO;CONSUMIDOR FINAL;90
2021;FEV;AMAZONAS;ETANOL HIDRATADO;CONSUMIDOR FINAL;90
2021;MAI;AMAZONAS;ETANOL HIDRATADO;CONSUMIDOR FINAL;120
2021;AGO;AMAZONAS;ETANOL HIDRATADO;CONSUMIDOR FINAL;30
2021;JUL;AMAZONAS;ETANOL HIDRATADO;CONSUMIDOR FINAL;90
2021;JUN;AMAZONAS;ETANOL HIDRATADO;CONSUMIDOR FINAL;90
2021;MAR;DISTRITO FEDERAL;ETANOL HIDRATADO;POSTO REVENDEDOR;12683,442
2021;FEV;DISTRITO FEDERAL;ETANOL HIDRATADO;POSTO REVENDEDOR;15612
2021;JAN;DISTRITO FEDERAL;ETANOL HIDRATADO;POSTO REVENDEDOR;12823
2021;ABR;DISTRITO FEDERAL;ETANOL HIDRATADO;POSTO REVENDEDOR;10363
2021;JUL;DISTRITO FEDERAL;ETANOL HIDRATADO;POSTO REVENDEDOR;8449
2021;JUN;DISTRITO FEDERAL;ETANOL HIDRATADO;POSTO REVENDEDOR;7863
2021;MAI;DISTRITO FEDERAL;ETANOL HIDRATADO;POSTO REVENDEDOR;9718
2021;DEZ;GOIÁS;ETANOL HIDRATADO;POSTO REVENDEDOR;120962,229
2021;JUL;GOIÁS;ETANOL HIDRATADO;POSTO REVENDEDOR;124307,959
2021;JUN;GOIÁS;ETANOL HIDRATADO;POSTO REVENDEDOR;117801,017
2021;MAI;GOIÁS;ETANOL HIDRATADO;POSTO REVENDEDOR;124983,716
2021;AGO;GOIÁS;ETANOL HIDRATADO;POSTO REVENDEDOR;122161,197
2021;NOV;GOIÁS;ETANOL HIDRATADO;POSTO REVENDEDOR;107629,421
2021;OUT;GOIÁS;ETANOL HIDRATADO;POSTO REVENDEDOR;116284,728
2021;SET;GOIÁS;ETANOL HIDRATADO;POSTO REVENDEDOR;118275,98
2021;JUN;RONDÔNIA;ETANOL HIDRATADO;CONSUMIDOR FINAL;0
2021;MAI;RONDÔNIA;ETANOL HIDRATADO;CONSUMIDOR FINAL;4,965
2021;ABR;RONDÔNIA;ETANOL HIDRATADO;CONSUMIDOR FINAL;15,493
2021;JUL;RONDÔNIA;ETANOL HIDRATADO;CONSUMIDOR FINAL;5
2021;OUT;RONDÔNIA;ETANOL HIDRATADO;CONSUMIDOR FINAL;31
2021;SET;RONDÔNIA;ETANOL HIDRATADO;CONSUMIDOR FINAL;5
2021;AGO;RONDÔNIA;ETANOL HIDRATADO;CONSUMIDOR FINAL;0
2021;MAR;RONDÔNIA;ETANOL HIDRATADO;CONSUMIDOR FINAL;24,908
2021;OUT;DISTRITO FEDERAL;ETANOL HIDRATADO;POSTO REVENDEDOR;7180,5
2021;SET;DISTRITO FEDERAL;ETANOL HIDRATADO;POSTO REVENDEDOR;7186
2021;AGO;DISTRITO FEDERAL;ETANOL HIDRATADO;POSTO REVENDEDOR;9061,2
2021;NOV;DISTRITO FEDERAL;ETANOL HIDRATADO;POSTO REVENDEDOR;5933
2021;FEV;RONDÔNIA;ETANOL HIDRATADO;CONSUMIDOR FINAL;22,91
2021;JAN;RONDÔNIA;ETANOL HIDRATADO;CONSUMIDOR FINAL;22,951
2021;DEZ;DISTRITO FEDERAL;ETANOL HIDRATADO;POSTO REVENDEDOR;5222,595
2022;JUN;DISTRITO FEDERAL;ETANOL HIDRATADO;CONSUMIDOR FINAL;10
2022;JAN;RONDÔNIA;ETANOL HIDRATADO;TRR;0
2022;FEV;RONDÔNIA;ETANOL HIDRATADO;TRR;0
2022;MAI;DISTRITO FEDERAL;ETANOL HIDRATADO;CONSUMIDOR FINAL;5
2022;FEV;DISTRITO FEDERAL;ETANOL HIDRATADO;CONSUMIDOR FINAL;0
2022;MAR;DISTRITO FEDERAL;ETANOL HIDRATADO;CONSUMIDOR FINAL;5
2022;ABR;DISTRITO FEDERAL;ETANOL HIDRATADO;CONSUMIDOR FINAL;5
2022;MAR;RONDÔNIA;ETANOL HIDRATADO;TRR;0
2022;FEV;ACRE;ETANOL HIDRATADO;TRR;0
2022;MAR;ACRE;ETANOL HIDRATADO;TRR;0
2022;ABR;ACRE;ETANOL HIDRATADO;TRR;0
2022;JAN;ACRE;ETANOL HIDRATADO;TRR;0
2022;ABR;RONDÔNIA;ETANOL HIDRATADO;TRR;0
2022;MAI;RONDÔNIA;ETANOL HIDRATADO;TRR;0
2022;JUN;RONDÔNIA;ETANOL HIDRATADO;TRR;0
2022;MAR;MATO GROSSO;ETANOL HIDRATADO;CONSUMIDOR FINAL;2754,839
2022;ABR;MATO GROSSO;ETANOL HIDRATADO;CONSUMIDOR FINAL;1536,205
2022;MAI;MATO GROSSO;ETANOL HIDRATADO;CONSUMIDOR FINAL;1003,863
2022;FEV;MATO GROSSO;ETANOL HIDRATADO;CONSUMIDOR FINAL;2116,484
2022;MAI;MATO GROSSO DO SUL;ETANOL HIDRATADO;CONSUMIDOR FINAL;156
2022;JUN;MATO GROSSO DO SUL;ETANOL HIDRATADO;CONSUMIDOR FINAL;95
2022;JAN;MATO GROSSO;ETANOL HIDRATADO;CONSUMIDOR FINAL;2092,02
2022;JUN;MATO GROSSO;ETANOL HIDRATADO;CONSUMIDOR FINAL;875,719
2022;MAI;GOIÁS;ETANOL HIDRATADO;CONSUMIDOR FINAL;286
2022;JUN;GOIÁS;ETANOL HIDRATADO;CONSUMIDOR FINAL;240,842
2022;JAN;DISTRITO FEDERAL;ETANOL HIDRATADO;CONSUMIDOR FINAL;5
2022;ABR;GOIÁS;ETANOL HIDRATADO;CONSUMIDOR FINAL;559
2022;JAN;GOIÁS;ETANOL HIDRATADO;CONSUMIDOR FINAL;394
2022;FEV;GOIÁS;ETANOL HIDRATADO;CONSUMIDOR FINAL;455,5
2022;MAR;GOIÁS;ETANOL HIDRATADO;CONSUMIDOR FINAL;954
2022;JUN;PARÁ;ETANOL HIDRATADO;TRR;14,654
2022;JAN;AMAPÁ;ETANOL HIDRATADO;TRR;0
2022;FEV;AMAPÁ;ETANOL HIDRATADO;TRR;0
2022;MAI;PARÁ;ETANOL HIDRATADO;TRR;24,79
2022;FEV;PARÁ;ETANOL HIDRATADO;TRR;92,542
2022;MAR;PARÁ;ETANOL HIDRATADO;TRR;59,507
2022;ABR;PARÁ;ETANOL HIDRATADO;TRR;39,678
2022;MAR;AMAPÁ;ETANOL HIDRATADO;TRR;0
2022;FEV;TOCANTINS;ETANOL HIDRATADO;TRR;5
2022;MAR;TOCANTINS;ETANOL HIDRATADO;TRR;5
2022;ABR;TOCANTINS;ETANOL HIDRATADO;TRR;15
2022;JAN;TOCANTINS;ETANOL HIDRATADO;TRR;5
2022;ABR;AMAPÁ;ETANOL HIDRATADO;TRR;0
2022;MAI;AMAPÁ;ETANOL HIDRATADO;TRR;0
2022;JUN;AMAPÁ;ETANOL HIDRATADO;TRR;0
2022;MAR;AMAZONAS;ETANOL HIDRATADO;TRR;0
2022;ABR;AMAZONAS;ETANOL HIDRATADO;TRR;0
2022;MAI;AMAZONAS;ETANOL HIDRATADO;TRR;0
2022;FEV;AMAZONAS;ETANOL HIDRATADO;TRR;0
2022;MAI;ACRE;ETANOL HIDRATADO;TRR;0
2022;JUN;ACRE;ETANOL HIDRATADO;TRR;0
2022;JAN;AMAZONAS;ETANOL HIDRATADO;TRR;0
2022;JUN;AMAZONAS;ETANOL HIDRATADO;TRR;0
2022;MAI;RORAIMA;ETANOL HIDRATADO;TRR;0
2022;JUN;RORAIMA;ETANOL HIDRATADO;TRR;0
2022;JAN;PARÁ;ETANOL HIDRATADO;TRR;109,886
2022;ABR;RORAIMA;ETANOL HIDRATADO;TRR;0
2022;JAN;RORAIMA;ETANOL HIDRATADO;TRR;0
2022;FEV;RORAIMA;ETANOL HIDRATADO;TRR;0
2022;MAR;RORAIMA;ETANOL HIDRATADO;TRR;0
2022;ABR;MATO GROSSO DO SUL;ETANOL HIDRATADO;CONSUMIDOR FINAL;242
2022;MAI;MINAS GERAIS;ETANOL HIDRATADO;CONSUMIDOR FINAL;671,826
2022;JUN;MINAS GERAIS;ETANOL HIDRATADO;CONSUMIDOR FINAL;429,526
2022;JAN;ESPÍRITO SANTO;ETANOL HIDRATADO;CONSUMIDOR FINAL;150
2022;ABR;MINAS GERAIS;ETANOL HIDRATADO;CONSUMIDOR FINAL;1011,051
2022;JAN;MINAS GERAIS;ETANOL HIDRATADO;CONSUMIDOR FINAL;861,477
2022;FEV;MINAS GERAIS;ETANOL HIDRATADO;CONSUMIDOR FINAL;2016,777
2022;MAR;MINAS GERAIS;ETANOL HIDRATADO;CONSUMIDOR FINAL;933,704
2022;FEV;ESPÍRITO SANTO;ETANOL HIDRATADO;CONSUMIDOR FINAL;152,5
2022;JAN;RIO DE JANEIRO;ETANOL HIDRATADO;CONSUMIDOR FINAL;10527,54
2022;FEV;RIO DE JANEIRO;ETANOL HIDRATADO;CONSUMIDOR FINAL;608,825
2022;MAR;RIO DE JANEIRO;ETANOL HIDRATADO;CONSUMIDOR FINAL;508,585
2022;JUN;ESPÍRITO SANTO;ETANOL HIDRATADO;CONSUMIDOR FINAL;79
2022;MAR;ESPÍRITO SANTO;ETANOL HIDRATADO;CONSUMIDOR FINAL;163
2022;ABR;ESPÍRITO SANTO;ETANOL HIDRATADO;CONSUMIDOR FINAL;141
2022;MAI;ESPÍRITO SANTO;ETANOL HIDRATADO;CONSUMIDOR FINAL;189
2022;FEV;SERGIPE;ETANOL HIDRATADO;CONSUMIDOR FINAL;0
2022;MAR;SERGIPE;ETANOL HIDRATADO;CONSUMIDOR FINAL;0
2022;ABR;SERGIPE;ETANOL HIDRATADO;CONSUMIDOR FINAL;0
2022;JAN;SERGIPE;ETANOL HIDRATADO;CONSUMIDOR FINAL;0
2022;ABR;ALAGOAS;ETANOL HIDRATADO;CONSUMIDOR FINAL;0
2022;MAI;ALAGOAS;ETANOL HIDRATADO;CONSUMIDOR FINAL;0
2022;JUN;ALAGOAS;ETANOL HIDRATADO;CONSUMIDOR FINAL;0
2022;MAI;SERGIPE;ETANOL HIDRATADO;CONSUMIDOR FINAL;10
2022;ABR;BAHIA;ETANOL HIDRATADO;CONSUMIDOR FINAL;906,61
2022;MAI;BAHIA;ETANOL HIDRATADO;CONSUMIDOR FINAL;377,514
2022;JUN;BAHIA;ETANOL HIDRATADO;CONSUMIDOR FINAL;490
2022;MAR;BAHIA;ETANOL HIDRATADO;CONSUMIDOR FINAL;859,5
2022;JUN;SERGIPE;ETANOL HIDRATADO;CONSUMIDOR FINAL;0
2022;JAN;BAHIA;ETANOL HIDRATADO;CONSUMIDOR FINAL;493,5
2022;FEV;BAHIA;ETANOL HIDRATADO;CONSUMIDOR FINAL;682
2022;MAI;SANTA CATARINA;ETANOL HIDRATADO;CONSUMIDOR FINAL;30,266
2022;JUN;SANTA CATARINA;ETANOL HIDRATADO;CONSUMIDOR FINAL;37,5
2022;JAN;RIO GRANDE DO SUL;ETANOL HIDRATADO;CONSUMIDOR FINAL;968,8
2022;ABR;SANTA CATARINA;ETANOL HIDRATADO;CONSUMIDOR FINAL;34
2022;JAN;SANTA CATARINA;ETANOL HIDRATADO;CONSUMIDOR FINAL;91
2022;FEV;SANTA CATARINA;ETANOL HIDRATADO;CONSUMIDOR FINAL;72
2022;MAR;SANTA CATARINA;ETANOL HIDRATADO;CONSUMIDOR FINAL;64
2022;FEV;RIO GRANDE DO SUL;ETANOL HIDRATADO;CONSUMIDOR FINAL;474
2022;JAN;MATO GROSSO DO SUL;ETANOL HIDRATADO;CONSUMIDOR FINAL;217
2022;FEV;MATO GROSSO DO SUL;ETANOL HIDRATADO;CONSUMIDOR FINAL;260
2022;MAR;MATO GROSSO DO SUL;ETANOL HIDRATADO;CONSUMIDOR FINAL;388
2022;JUN;RIO GRANDE DO SUL;ETANOL HIDRATADO;CONSUMIDOR FINAL;239
2022;MAR;RIO GRANDE DO SUL;ETANOL HIDRATADO;CONSUMIDOR FINAL;655
2022;ABR;RIO GRANDE DO SUL;ETANOL HIDRATADO;CONSUMIDOR FINAL;225
2022;MAI;RIO GRANDE DO SUL;ETANOL HIDRATADO;CONSUMIDOR FINAL;167
2022;FEV;SÃO PAULO;ETANOL HIDRATADO;CONSUMIDOR FINAL;15533,607
2022;MAR;SÃO PAULO;ETANOL HIDRATADO;CONSUMIDOR FINAL;21007,149
2022;ABR;SÃO PAULO;ETANOL HIDRATADO;CONSUMIDOR FINAL;10649,318
2022;JAN;SÃO PAULO;ETANOL HIDRATADO;CONSUMIDOR FINAL;14418,315
2022;ABR;RIO DE JANEIRO;ETANOL HIDRATADO;CONSUMIDOR FINAL;360,841
2022;MAI;RIO DE JANEIRO;ETANOL HIDRATADO;CONSUMIDOR FINAL;1186,978
2022;JUN;RIO DE JANEIRO;ETANOL HIDRATADO;CONSUMIDOR FINAL;2625,456
2022;MAI;SÃO PAULO;ETANOL HIDRATADO;CONSUMIDOR FINAL;14464,342
2022;ABR;PARANÁ;ETANOL HIDRATADO;CONSUMIDOR FINAL;347
2022;MAI;PARANÁ;ETANOL HIDRATADO;CONSUMIDOR FINAL;391,186
2022;JUN;PARANÁ;ETANOL HIDRATADO;CONSUMIDOR FINAL;2165,363
2022;MAR;PARANÁ;ETANOL HIDRATADO;CONSUMIDOR FINAL;381,4
2022;JUN;SÃO PAULO;ETANOL HIDRATADO;CONSUMIDOR FINAL;16530,833
2022;JAN;PARANÁ;ETANOL HIDRATADO;CONSUMIDOR FINAL;363,6
2022;FEV;PARANÁ;ETANOL HIDRATADO;CONSUMIDOR FINAL;294,452
2022;MAI;TOCANTINS;ETANOL HIDRATADO;TRR;5
2022;FEV;PARANÁ;ETANOL HIDRATADO;TRR;2
2022;MAR;PARANÁ;ETANOL HIDRATADO;TRR;0
2022;ABR;PARANÁ;ETANOL HIDRATADO;TRR;4
2022;JAN;PARANÁ;ETANOL HIDRATADO;TRR;0
2022;ABR;SÃO PAULO;ETANOL HIDRATADO;TRR;5
2022;MAI;SÃO PAULO;ETANOL HIDRATADO;TRR;5
2022;JUN;SÃO PAULO;ETANOL HIDRATADO;TRR;1970
2022;MAI;PARANÁ;ETANOL HIDRATADO;TRR;0
2022;ABR;SANTA CATARINA;ETANOL HIDRATADO;TRR;0
2022;MAI;SANTA CATARINA;ETANOL HIDRATADO;TRR;0
2022;JUN;SANTA CATARINA;ETANOL HIDRATADO;TRR;0
2022;MAR;SANTA CATARINA;ETANOL HIDRATADO;TRR;0
2022;JUN;PARANÁ;ETANOL HIDRATADO;TRR;72,4
2022;JAN;SANTA CATARINA;ETANOL HIDRATADO;TRR;0
2022;FEV;SANTA CATARINA;ETANOL HIDRATADO;TRR;0
2022;MAI;ESPÍRITO SANTO;ETANOL HIDRATADO;TRR;0
2022;JUN;ESPÍRITO SANTO;ETANOL HIDRATADO;TRR;0
2022;JAN;RIO DE JANEIRO;ETANOL HIDRATADO;TRR;0
2022;ABR;ESPÍRITO SANTO;ETANOL HIDRATADO;TRR;0
2022;JAN;ESPÍRITO SANTO;ETANOL HIDRATADO;TRR;0
2022;FEV;ESPÍRITO SANTO;ETANOL HIDRATADO;TRR;0
2022;MAR;ESPÍRITO SANTO;ETANOL HIDRATADO;TRR;0
2022;FEV;RIO DE JANEIRO;ETANOL HIDRATADO;TRR;0
2022;JAN;SÃO PAULO;ETANOL HIDRATADO;TRR;0
2022;FEV;SÃO PAULO;ETANOL HIDRATADO;TRR;0
2022;MAR;SÃO PAULO;ETANOL HIDRATADO;TRR;6,5
2022;JUN;RIO DE JANEIRO;ETANOL HIDRATADO;TRR;0
2022;MAR;RIO DE JANEIRO;ETANOL HIDRATADO;TRR;0
2022;ABR;RIO DE JANEIRO;ETANOL HIDRATADO;TRR;0
2022;MAI;RIO DE JANEIRO;ETANOL HIDRATADO;TRR;0
2022;FEV;GOIÁS;ETANOL HIDRATADO;TRR;0
2022;MAR;GOIÁS;ETANOL HIDRATADO;TRR;0
2022;ABR;GOIÁS;ETANOL HIDRATADO;TRR;0
2022;JAN;GOIÁS;ETANOL HIDRATADO;TRR;0
2022;ABR;MATO GROSSO;ETANOL HIDRATADO;TRR;58
2022;MAI;MATO GROSSO;ETANOL HIDRATADO;TRR;78
2022;JUN;MATO GROSSO;ETANOL HIDRATADO;TRR;50
2022;MAI;GOIÁS;ETANOL HIDRATADO;TRR;2852,8
2022;ABR;DISTRITO FEDERAL;ETANOL HIDRATADO;TRR;0
2022;MAI;DISTRITO FEDERAL;ETANOL HIDRATADO;TRR;0
2022;JUN;DISTRITO FEDERAL;ETANOL HIDRATADO;TRR;0
2022;MAR;DISTRITO FEDERAL;ETANOL HIDRATADO;TRR;0
2022;JUN;GOIÁS;ETANOL HIDRATADO;TRR;4332,8
2022;JAN;DISTRITO FEDERAL;ETANOL HIDRATADO;TRR;0
2022;FEV;DISTRITO FEDERAL;ETANOL HIDRATADO;TRR;0
2022;MAI;RIO GRANDE DO SUL;ETANOL HIDRATADO;TRR;0
2022;JUN;RIO GRANDE DO SUL;ETANOL HIDRATADO;TRR;5
2022;JAN;MATO GROSSO DO SUL;ETANOL HIDRATADO;TRR;0
2022;ABR;RIO GRANDE DO SUL;ETANOL HIDRATADO;TRR;0
2022;JAN;RIO GRANDE DO SUL;ETANOL HIDRATADO;TRR;5
2022;FEV;RIO GRANDE DO SUL;ETANOL HIDRATADO;TRR;0
2022;MAR;RIO GRANDE DO SUL;ETANOL HIDRATADO;TRR;0
2022;FEV;MATO GROSSO DO SUL;ETANOL HIDRATADO;TRR;0
2022;JAN;MATO GROSSO;ETANOL HIDRATADO;TRR;43
2022;FEV;MATO GROSSO;ETANOL HIDRATADO;TRR;63
2022;MAR;MATO GROSSO;ETANOL HIDRATADO;TRR;89
2022;JUN;MATO GROSSO DO SUL;ETANOL HIDRATADO;TRR;0
2022;MAR;MATO GROSSO DO SUL;ETANOL HIDRATADO;TRR;0
2022;ABR;MATO GROSSO DO SUL;ETANOL HIDRATADO;TRR;2
2022;MAI;MATO GROSSO DO SUL;ETANOL HIDRATADO;TRR;0
2022;JUN;MINAS GERAIS;ETANOL HIDRATADO;TRR;483
2022;JAN;RIO GRANDE DO NORTE;ETANOL HIDRATADO;TRR;0
2022;FEV;RIO GRANDE DO NORTE;ETANOL HIDRATADO;TRR;0
2022;MAR;RIO GRANDE DO NORTE;ETANOL HIDRATADO;TRR;0
2022;JUN;CEARÁ;ETANOL HIDRATADO;TRR;210
2022;MAR;CEARÁ;ETANOL HIDRATADO;TRR;289
2022;ABR;CEARÁ;ETANOL HIDRATADO;TRR;212
2022;MAI;CEARÁ;ETANOL HIDRATADO;TRR;200
2022;ABR;RIO GRANDE DO NORTE;ETANOL HIDRATADO;TRR;0
2022;MAR;PARAÍBA;ETANOL HIDRATADO;TRR;0
2022;ABR;PARAÍBA;ETANOL HIDRATADO;TRR;0
2022;MAI;PARAÍBA;ETANOL HIDRATADO;TRR;0
2022;FEV;PARAÍBA;ETANOL HIDRATADO;TRR;0
2022;MAI;RIO GRANDE DO NORTE;ETANOL HIDRATADO;TRR;0
2022;JUN;RIO GRANDE DO NORTE;ETANOL HIDRATADO;TRR;0
2022;JAN;PARAÍBA;ETANOL HIDRATADO;TRR;0
2022;ABR;MARANHÃO;ETANOL HIDRATADO;TRR;0
2022;MAI;MARANHÃO;ETANOL HIDRATADO;TRR;0
2022;JUN;MARANHÃO;ETANOL HIDRATADO;TRR;0
2022;MAR;MARANHÃO;ETANOL HIDRATADO;TRR;0
2022;JUN;TOCANTINS;ETANOL HIDRATADO;TRR;5
2022;JAN;MARANHÃO;ETANOL HIDRATADO;TRR;0
2022;FEV;MARANHÃO;ETANOL HIDRATADO;TRR;0
2022;JAN;PIAUÍ;ETANOL HIDRATADO;TRR;0
2022;JUN;PIAUÍ;ETANOL HIDRATADO;TRR;0
2022;JAN;CEARÁ;ETANOL HIDRATADO;TRR;190
2022;FEV;CEARÁ;ETANOL HIDRATADO;TRR;337
2022;MAI;PIAUÍ;ETANOL HIDRATADO;TRR;0
2022;FEV;PIAUÍ;ETANOL HIDRATADO;TRR;15
2022;MAR;PIAUÍ;ETANOL HIDRATADO;TRR;5
2022;ABR;PIAUÍ;ETANOL HIDRATADO;TRR;5
2022;JAN;BAHIA;ETANOL HIDRATADO;TRR;0
2022;FEV;BAHIA;ETANOL HIDRATADO;TRR;0
2022;MAR;BAHIA;ETANOL HIDRATADO;TRR;20,5
2022;JUN;SERGIPE;ETANOL HIDRATADO;TRR;0
2022;MAR;SERGIPE;ETANOL HIDRATADO;TRR;0
2022;ABR;SERGIPE;ETANOL HIDRATADO;TRR;0
2022;MAI;SERGIPE;ETANOL HIDRATADO;TRR;0
2022;ABR;BAHIA;ETANOL HIDRATADO;TRR;0
2022;MAR;MINAS GERAIS;ETANOL HIDRATADO;TRR;5
2022;ABR;MINAS GERAIS;ETANOL HIDRATADO;TRR;10
2022;MAI;MINAS GERAIS;ETANOL HIDRATADO;TRR;6
2022;FEV;MINAS GERAIS;ETANOL HIDRATADO;TRR;5
2022;MAI;BAHIA;ETANOL HIDRATADO;TRR;0
2022;JUN;BAHIA;ETANOL HIDRATADO;TRR;10
2022;JAN;MINAS GERAIS;ETANOL HIDRATADO;TRR;0
2022;ABR;PERNAMBUCO;ETANOL HIDRATADO;TRR;0
2022;MAI;PERNAMBUCO;ETANOL HIDRATADO;TRR;0
2022;JUN;PERNAMBUCO;ETANOL HIDRATADO;TRR;0
2022;MAR;PERNAMBUCO;ETANOL HIDRATADO;TRR;0
2022;JUN;PARAÍBA;ETANOL HIDRATADO;TRR;0
2022;JAN;PERNAMBUCO;ETANOL HIDRATADO;TRR;0
2022;FEV;PERNAMBUCO;ETANOL HIDRATADO;TRR;0
2022;JAN;ALAGOAS;ETANOL HIDRATADO;TRR;0
2022;JUN;ALAGOAS;ETANOL HIDRATADO;TRR;0
2022;JAN;SERGIPE;ETANOL HIDRATADO;TRR;0
2022;FEV;SERGIPE;ETANOL HIDRATADO;TRR;0
2022;MAI;ALAGOAS;ETANOL HIDRATADO;TRR;0
2022;FEV;ALAGOAS;ETANOL HIDRATADO;TRR;0
2022;MAR;ALAGOAS;ETANOL HIDRATADO;TRR;0
2022;ABR;ALAGOAS;ETANOL HIDRATADO;TRR;0
2022;MAR;ALAGOAS;ETANOL HIDRATADO;POSTO REVENDEDOR;8482,072
2022;ABR;ALAGOAS;ETANOL HIDRATADO;POSTO REVENDEDOR;8227,367
2022;MAI;ALAGOAS;ETANOL HIDRATADO;POSTO REVENDEDOR;7837,227
2022;FEV;ALAGOAS;ETANOL HIDRATADO;POSTO REVENDEDOR;5353,776
2022;MAI;PERNAMBUCO;ETANOL HIDRATADO;POSTO REVENDEDOR;19230,069
2022;JUN;PERNAMBUCO;ETANOL HIDRATADO;POSTO REVENDEDOR;18949,011
2022;JAN;ALAGOAS;ETANOL HIDRATADO;POSTO REVENDEDOR;5885,647
2022;JUN;ALAGOAS;ETANOL HIDRATADO;POSTO REVENDEDOR;6013,688
2022;MAI;SERGIPE;ETANOL HIDRATADO;POSTO REVENDEDOR;2958,101
2022;JUN;SERGIPE;ETANOL HIDRATADO;POSTO REVENDEDOR;2682,36
2022;JAN;BAHIA;ETANOL HIDRATADO;POSTO REVENDEDOR;35090,949
2022;ABR;SERGIPE;ETANOL HIDRATADO;POSTO REVENDEDOR;3670,726
2022;JAN;SERGIPE;ETANOL HIDRATADO;POSTO REVENDEDOR;3415,805
2022;FEV;SERGIPE;ETANOL HIDRATADO;POSTO REVENDEDOR;2760,934
2022;MAR;SERGIPE;ETANOL HIDRATADO;POSTO REVENDEDOR;4222,65
2022;JUN;RIO GRANDE DO NORTE;ETANOL HIDRATADO;POSTO REVENDEDOR;5675,5
2022;JAN;PARAÍBA;ETANOL HIDRATADO;POSTO REVENDEDOR;10492,74
2022;FEV;PARAÍBA;ETANOL HIDRATADO;POSTO REVENDEDOR;10369,42
2022;MAI;RIO GRANDE DO NORTE;ETANOL HIDRATADO;POSTO REVENDEDOR;6827
2022;FEV;RIO GRANDE DO NORTE;ETANOL HIDRATADO;POSTO REVENDEDOR;4985
2022;MAR;RIO GRANDE DO NORTE;ETANOL HIDRATADO;POSTO REVENDEDOR;7631
2022;ABR;RIO GRANDE DO NORTE;ETANOL HIDRATADO;POSTO REVENDEDOR;8097,336
2022;MAR;PARAÍBA;ETANOL HIDRATADO;POSTO REVENDEDOR;15456,85
2022;FEV;PERNAMBUCO;ETANOL HIDRATADO;POSTO REVENDEDOR;18914,397
2022;MAR;PERNAMBUCO;ETANOL HIDRATADO;POSTO REVENDEDOR;27729,7
2022;ABR;PERNAMBUCO;ETANOL HIDRATADO;POSTO REVENDEDOR;25128,2
2022;JAN;PERNAMBUCO;ETANOL HIDRATADO;POSTO REVENDEDOR;19654,528
